# u,v,w,phi,theta,psi,alpha,beta,gamma,time
1.201722902081426980e+02,0.000000000000000000e+00,-9.271493525489397314e+00,0.000000000000000000e+00,6.365195832673749277e-02,0.000000000000000000e+00,-7.699914106731101104e-02,0.000000000000000000e+00,1.406510993940485177e-01,1.143999999999977746e+02
1.201261583478303692e+02,0.000000000000000000e+00,-9.265380502277571040e+00,0.000000000000000000e+00,6.374685981878298879e-02,0.000000000000000000e+00,-7.697800690802675261e-02,0.000000000000000000e+00,1.407248667268097275e-01,1.144999999999977689e+02
1.200801476914284649e+02,0.000000000000000000e+00,-9.259281441957886827e+00,0.000000000000000000e+00,6.383738396824049921e-02,0.000000000000000000e+00,-7.695689466304109216e-02,0.000000000000000000e+00,1.407942786312815775e-01,1.145999999999977632e+02
1.200342618600049036e+02,0.000000000000000000e+00,-9.253196830861611488e+00,0.000000000000000000e+00,6.392353488593527366e-02,0.000000000000000000e+00,-7.693580613771891508e-02,0.000000000000000000e+00,1.408593410236541887e-01,1.146999999999977575e+02
1.199885044542836283e+02,0.000000000000000000e+00,-9.247127153147268075e+00,0.000000000000000000e+00,6.400531703608973444e-02,0.000000000000000000e+00,-7.691474313760024439e-02,0.000000000000000000e+00,1.409200601736899650e-01,1.147999999999977518e+02
1.199428790544178156e+02,0.000000000000000000e+00,-9.241072890767313197e+00,0.000000000000000000e+00,6.408273523576787922e-02,0.000000000000000000e+00,-7.689370746822470071e-02,0.000000000000000000e+00,1.409764427039925661e-01,1.148999999999977462e+02
1.198973892197643352e+02,0.000000000000000000e+00,-9.235034523434828557e+00,0.000000000000000000e+00,6.415579465429528672e-02,0.000000000000000000e+00,-7.687270093495368606e-02,0.000000000000000000e+00,1.410284955892489589e-01,1.149999999999977405e+02
1.198520384886596162e+02,0.000000000000000000e+00,-9.229012528590244457e+00,0.000000000000000000e+00,6.422450081265468347e-02,0.000000000000000000e+00,-7.685172534279020862e-02,0.000000000000000000e+00,1.410762261554449060e-01,1.150999999999977348e+02
1.198068303781968353e+02,0.000000000000000000e+00,-9.223007381368091728e+00,0.000000000000000000e+00,6.428885958285673885e-02,0.000000000000000000e+00,-7.683078249619655631e-02,0.000000000000000000e+00,1.411196420790533090e-01,1.151999999999977291e+02
1.197617683840044691e+02,0.000000000000000000e+00,-9.217019554563780304e+00,0.000000000000000000e+00,6.434887718728589390e-02,0.000000000000000000e+00,-7.680987419890955570e-02,0.000000000000000000e+00,1.411587513861954357e-01,1.152999999999977234e+02
1.197168559800262813e+02,0.000000000000000000e+00,-9.211049518600415098e+00,0.000000000000000000e+00,6.440456019802101584e-02,0.000000000000000000e+00,-7.678900225375370758e-02,0.000000000000000000e+00,1.411935624517747234e-01,1.153999999999977177e+02
1.196720966183025894e+02,0.000000000000000000e+00,-9.205097741495650965e+00,0.000000000000000000e+00,6.445591553613058688e-02,0.000000000000000000e+00,-7.676816846245224091e-02,0.000000000000000000e+00,1.412240839985828278e-01,1.154999999999977121e+02
1.196274937287530093e+02,0.000000000000000000e+00,-9.199164688828583181e+00,0.000000000000000000e+00,6.450295047094227463e-02,0.000000000000000000e+00,-7.674737462543586297e-02,0.000000000000000000e+00,1.412503250963781376e-01,1.155999999999977064e+02
1.195830507189605925e+02,0.000000000000000000e+00,-9.193250823706680563e+00,0.000000000000000000e+00,6.454567261928664812e-02,0.000000000000000000e+00,-7.672662254164942797e-02,0.000000000000000000e+00,1.412722951609360900e-01,1.156999999999977007e+02
1.195387709739573978e+02,0.000000000000000000e+00,-9.187356606732766551e+00,0.000000000000000000e+00,6.458408994471476205e-02,0.000000000000000000e+00,-7.670591400835655160e-02,0.000000000000000000e+00,1.412900039530713137e-01,1.157999999999976950e+02
1.194946578560114432e+02,0.000000000000000000e+00,-9.181482495972041136e+00,0.000000000000000000e+00,6.461821075668948422e-02,0.000000000000000000e+00,-7.668525082094218570e-02,0.000000000000000000e+00,1.413034615776316838e-01,1.158999999999976893e+02
1.194507147044152049e+02,0.000000000000000000e+00,-9.175628946919168527e+00,0.000000000000000000e+00,6.464804370975023307e-02,0.000000000000000000e+00,-7.666463477271305560e-02,0.000000000000000000e+00,1.413126784824632887e-01,1.159999999999976836e+02
1.194069448352754961e+02,0.000000000000000000e+00,-9.169796412465402113e+00,0.000000000000000000e+00,6.467359780265106994e-02,0.000000000000000000e+00,-7.664406765469630733e-02,0.000000000000000000e+00,1.413176654573473634e-01,1.160999999999976779e+02
1.193633515413048229e+02,0.000000000000000000e+00,-9.163985342865785810e+00,0.000000000000000000e+00,6.469488237747172965e-02,0.000000000000000000e+00,-7.662355125543605927e-02,0.000000000000000000e+00,1.413184336329078028e-01,1.161999999999976723e+02
1.193199380916143184e+02,0.000000000000000000e+00,-9.158196185706401593e+00,0.000000000000000000e+00,6.471190711870158929e-02,0.000000000000000000e+00,-7.660308736078809411e-02,0.000000000000000000e+00,1.413149944794896973e-01,1.162999999999976666e+02
1.192767077315080684e+02,0.000000000000000000e+00,-9.152429385871688083e+00,0.000000000000000000e+00,6.472468205229624238e-02,0.000000000000000000e+00,-7.658267775371270514e-02,0.000000000000000000e+00,1.413073598060089475e-01,1.163999999999976609e+02
1.192336636822790297e+02,0.000000000000000000e+00,-9.146685385511833744e+00,0.000000000000000000e+00,6.473321754470647005e-02,0.000000000000000000e+00,-7.656232421406572453e-02,0.000000000000000000e+00,1.412955417587721807e-01,1.164999999999976552e+02
1.191908091410064827e+02,0.000000000000000000e+00,-9.140964624010228690e+00,0.000000000000000000e+00,6.473752430187951212e-02,0.000000000000000000e+00,-7.654202851838767807e-02,0.000000000000000000e+00,1.412795528202671902e-01,1.165999999999976495e+02
1.191481472803549764e+02,0.000000000000000000e+00,-9.135267537951007100e+00,0.000000000000000000e+00,6.473761336823233292e-02,0.000000000000000000e+00,-7.652179243969134403e-02,0.000000000000000000e+00,1.412594058079236770e-01,1.166999999999976438e+02
1.191056812483749070e+02,0.000000000000000000e+00,-9.129594561086660676e+00,0.000000000000000000e+00,6.473349612559672894e-02,0.000000000000000000e+00,-7.650161774724750785e-02,0.000000000000000000e+00,1.412351138728442368e-01,1.167999999999976382e+02
1.190634141683046181e+02,0.000000000000000000e+00,-9.123946124305742700e+00,0.000000000000000000e+00,6.472518429213609814e-02,0.000000000000000000e+00,-7.648150620636920416e-02,0.000000000000000000e+00,1.412066904985053162e-01,1.168999999999976325e+02
1.190213491383741484e+02,0.000000000000000000e+00,-9.118322655600653803e+00,0.000000000000000000e+00,6.471268992123367647e-02,0.000000000000000000e+00,-7.646145957819415473e-02,0.000000000000000000e+00,1.411741494994278312e-01,1.169999999999976268e+02
1.189794892316105432e+02,0.000000000000000000e+00,-9.112724580035523658e+00,0.000000000000000000e+00,6.469602540035207516e-02,0.000000000000000000e+00,-7.644147961946587411e-02,0.000000000000000000e+00,1.411375050198179493e-01,1.170999999999976211e+02
1.189378374956448425e+02,0.000000000000000000e+00,-9.107152319714188593e+00,0.000000000000000000e+00,6.467520344986389669e-02,0.000000000000000000e+00,-7.642156808231310994e-02,0.000000000000000000e+00,1.410967715321770066e-01,1.171999999999976154e+02
1.188963969525206892e+02,0.000000000000000000e+00,-9.101606293748266907e+00,0.000000000000000000e+00,6.465023712185329063e-02,0.000000000000000000e+00,-7.640172671402792326e-02,0.000000000000000000e+00,1.410519638358812000e-01,1.172999999999976097e+02
1.188551705985045999e+02,0.000000000000000000e+00,-9.096086918225351425e+00,0.000000000000000000e+00,6.462113979888828297e-02,0.000000000000000000e+00,-7.638195725684239490e-02,0.000000000000000000e+00,1.410030970557306640e-01,1.173999999999976040e+02
1.188141614038979128e+02,0.000000000000000000e+00,-9.090594606177292647e+00,0.000000000000000000e+00,6.458792519276367050e-02,0.000000000000000000e+00,-7.636226144770387469e-02,0.000000000000000000e+00,1.409501866404675452e-01,1.174999999999975984e+02
1.187733723128504408e+02,0.000000000000000000e+00,-9.085129767548615121e+00,0.000000000000000000e+00,6.455060734321439730e-02,0.000000000000000000e+00,-7.634264101804907887e-02,0.000000000000000000e+00,1.408932483612634901e-01,1.175999999999975927e+02
1.187328062431758582e+02,0.000000000000000000e+00,-9.079692809165036849e+00,0.000000000000000000e+00,6.450920061659914939e-02,0.000000000000000000e+00,-7.632309769357684126e-02,0.000000000000000000e+00,1.408322983101759907e-01,1.176999999999975870e+02
1.186924660861687784e+02,0.000000000000000000e+00,-9.074284134702125471e+00,0.000000000000000000e+00,6.446371970455413991e-02,0.000000000000000000e+00,-7.630363319401980982e-02,0.000000000000000000e+00,1.407673528985739497e-01,1.177999999999975813e+02
1.186523547064236084e+02,0.000000000000000000e+00,-9.068904144654071686e+00,0.000000000000000000e+00,6.441417962261676566e-02,0.000000000000000000e+00,-7.628424923291481086e-02,0.000000000000000000e+00,1.406984288555315765e-01,1.178999999999975756e+02
1.186124749416551936e+02,0.000000000000000000e+00,-9.063553236302606564e+00,0.000000000000000000e+00,6.436059570881921821e-02,0.000000000000000000e+00,-7.626494751737247779e-02,0.000000000000000000e+00,1.406255432261916960e-01,1.179999999999975699e+02
1.185728296025212103e+02,0.000000000000000000e+00,-9.058231803686048522e+00,0.000000000000000000e+00,6.430298362225173037e-02,0.000000000000000000e+00,-7.624572974784551982e-02,0.000000000000000000e+00,1.405487133700972502e-01,1.180999999999975643e+02
1.185334214724463777e+02,0.000000000000000000e+00,-9.052940237568497750e+00,0.000000000000000000e+00,6.424135934159538874e-02,0.000000000000000000e+00,-7.622659761789636612e-02,0.000000000000000000e+00,1.404679569594917687e-01,1.181999999999975586e+02
1.184942533074485311e+02,0.000000000000000000e+00,-9.047678925409176287e+00,0.000000000000000000e+00,6.417573916362438735e-02,0.000000000000000000e+00,-7.620755281396369984e-02,0.000000000000000000e+00,1.403832919775880872e-01,1.182999999999975529e+02
1.184553278359665001e+02,0.000000000000000000e+00,-9.042448251331929754e+00,0.000000000000000000e+00,6.410613970167759745e-02,0.000000000000000000e+00,-7.618859701512832594e-02,0.000000000000000000e+00,1.402947367168059234e-01,1.183999999999975472e+02
1.184166477586898338e+02,0.000000000000000000e+00,-9.037248596094871189e+00,0.000000000000000000e+00,6.403257788409938422e-02,0.000000000000000000e+00,-7.616973189287819246e-02,0.000000000000000000e+00,1.402023097769775628e-01,1.184999999999975415e+02
1.183782157483905024e+02,0.000000000000000000e+00,-9.032080337060207853e+00,0.000000000000000000e+00,6.395507095264943431e-02,0.000000000000000000e+00,-7.615095911087278735e-02,0.000000000000000000e+00,1.401060300635222355e-01,1.185999999999975358e+02
1.183400344497564021e+02,0.000000000000000000e+00,-9.026943848164226125e+00,0.000000000000000000e+00,6.387363646088164981e-02,0.000000000000000000e+00,-7.613228032470692463e-02,0.000000000000000000e+00,1.400059167855885744e-01,1.186999999999975302e+02
1.183021064792268504e+02,0.000000000000000000e+00,-9.021839499887452263e+00,0.000000000000000000e+00,6.378829227249192824e-02,0.000000000000000000e+00,-7.611369718167387832e-02,0.000000000000000000e+00,1.399019894541658204e-01,1.187999999999975245e+02
1.182644344248299717e+02,0.000000000000000000e+00,-9.016767659224996123e+00,0.000000000000000000e+00,6.369905655963470359e-02,0.000000000000000000e+00,-7.609521132052816939e-02,0.000000000000000000e+00,1.397942678801628591e-01,1.188999999999975188e+02
1.182270208460221284e+02,0.000000000000000000e+00,-9.011728689657077851e+00,0.000000000000000000e+00,6.360594780120823466e-02,0.000000000000000000e+00,-7.607682437124778374e-02,0.000000000000000000e+00,1.396827721724560045e-01,1.189999999999975131e+02
1.181898682735292425e+02,0.000000000000000000e+00,-9.006722951119751741e+00,0.000000000000000000e+00,6.350898478110855727e-02,0.000000000000000000e+00,-7.605853795479619595e-02,0.000000000000000000e+00,1.395675227359047532e-01,1.190999999999975074e+02
1.181529792091902067e+02,0.000000000000000000e+00,-9.001750799975820172e+00,0.000000000000000000e+00,6.340818658645197559e-02,0.000000000000000000e+00,-7.604035368288405983e-02,0.000000000000000000e+00,1.394485402693360354e-01,1.191999999999975017e+02
1.181163561258022696e+02,0.000000000000000000e+00,-8.996812588985950043e+00,0.000000000000000000e+00,6.330357260576606471e-02,0.000000000000000000e+00,-7.602227315773051053e-02,0.000000000000000000e+00,1.393258457634965752e-01,1.192999999999974960e+02
1.180800014669684828e+02,0.000000000000000000e+00,-8.991908667280009482e+00,0.000000000000000000e+00,6.319516252714917071e-02,0.000000000000000000e+00,-7.600429797182475800e-02,0.000000000000000000e+00,1.391994604989739148e-01,1.193999999999974904e+02
1.180439176469472642e+02,0.000000000000000000e+00,-8.987039380328599947e+00,0.000000000000000000e+00,6.308297633639825541e-02,0.000000000000000000e+00,-7.598642970768705596e-02,0.000000000000000000e+00,1.390694060440852975e-01,1.194999999999974847e+02
1.180081070505039520e+02,0.000000000000000000e+00,-8.982205069914828144e+00,0.000000000000000000e+00,6.296703431510512761e-02,0.000000000000000000e+00,-7.596866993763025377e-02,0.000000000000000000e+00,1.389357042527353814e-01,1.195999999999974790e+02
1.179725720327645888e+02,0.000000000000000000e+00,-8.977406074106287548e+00,0.000000000000000000e+00,6.284735703872100510e-02,0.000000000000000000e+00,-7.595102022352091808e-02,0.000000000000000000e+00,1.387983772622419232e-01,1.196999999999974733e+02
1.179373149190717385e+02,0.000000000000000000e+00,-8.972642727227283288e+00,0.000000000000000000e+00,6.272396537458933830e-02,0.000000000000000000e+00,-7.593348211654100954e-02,0.000000000000000000e+00,1.386574474911303478e-01,1.197999999999974676e+02
1.179023380048425196e+02,0.000000000000000000e+00,-8.967915359831291511e+00,0.000000000000000000e+00,6.259688047994696469e-02,0.000000000000000000e+00,-7.591605715694960121e-02,0.000000000000000000e+00,1.385129376368965659e-01,1.198999999999974619e+02
1.178676435554287991e+02,0.000000000000000000e+00,-8.963224298673658552e+00,0.000000000000000000e+00,6.246612379989348318e-02,0.000000000000000000e+00,-7.589874687384486063e-02,0.000000000000000000e+00,1.383648706737383438e-01,1.199999999999974563e+02
1.178332338059795745e+02,0.000000000000000000e+00,-8.958569866684559457e+00,0.000000000000000000e+00,6.233171706532890377e-02,0.000000000000000000e+00,-7.588155278492658695e-02,0.000000000000000000e+00,1.382132698502555046e-01,1.200999999999974506e+02
1.177991109613055869e+02,0.000000000000000000e+00,-8.953952382942198085e+00,0.000000000000000000e+00,6.219368229085955185e-02,0.000000000000000000e+00,-7.586447639625905348e-02,0.000000000000000000e+00,1.380581586871185984e-01,1.201999999999974449e+02
1.177652771957461937e+02,0.000000000000000000e+00,-8.949372162646289652e+00,0.000000000000000000e+00,6.205204177267224785e-02,0.000000000000000000e+00,-7.584751920203447462e-02,0.000000000000000000e+00,1.378995609747067363e-01,1.202999999999974392e+02
1.177317346530384441e+02,0.000000000000000000e+00,-8.944829517091791971e+00,0.000000000000000000e+00,6.190681808637678307e-02,0.000000000000000000e+00,-7.583068268433706960e-02,0.000000000000000000e+00,1.377375007707138388e-01,1.203999999999974335e+02
1.176984854461885277e+02,0.000000000000000000e+00,-8.940324753642926225e+00,0.000000000000000000e+00,6.175803408481671947e-02,0.000000000000000000e+00,-7.581396831290779237e-02,0.000000000000000000e+00,1.375720023977245188e-01,1.204999999999974278e+02
1.176655316573454684e+02,0.000000000000000000e+00,-8.935858175707465989e+00,0.000000000000000000e+00,6.160571289584851340e-02,0.000000000000000000e+00,-7.579737754490986634e-02,0.000000000000000000e+00,1.374030904407583797e-01,1.205999999999974222e+02
1.176328753376771488e+02,0.000000000000000000e+00,-8.931430082711326435e+00,0.000000000000000000e+00,6.144987792008908128e-02,0.000000000000000000e+00,-7.578091182469519349e-02,0.000000000000000000e+00,1.372307897447842817e-01,1.206999999999974165e+02
1.176005185072487365e+02,0.000000000000000000e+00,-8.927040770073435993e+00,0.000000000000000000e+00,6.129055282863178633e-02,0.000000000000000000e+00,-7.576457258357158220e-02,0.000000000000000000e+00,1.370551254122033824e-01,1.207999999999974108e+02
